companyid	industry	year	tariff	inputtariff	ln_tfp	fdi
2438	"3430"	1994	.6	.2065216	-.1195766	.8542857
2438	"3430"	1995	.44375	.1725966	.1381675	.7657143
2438	"3430"	1996	.44375	.140289	.1215818	.6771429
2438	"3430"	1997	.355	.1159269	.010119	.6771429
2438	"3430"	1998	.355	.1167479	.0852816	.6771429
2438	"3430"	1999	.37875	.1324771	.154625	.6771429
2438	"3430"	2000	.34	.1265243	.1832108	.6771429
2438	"3430"	2001	.3275	.1257805	.0401859	.6771429
2439	"1711"	1989	1.027625	.2658626	.2733605	0
2439	"1711"	1990	.9764375	.248804	.048483	0
2439	"1711"	1991	1.029729	.2513515	.1122953	0
2439	"1711"	1992	.633903	.1723241	.2347194	0
2439	"1711"	1993	.85	.237793	.0198698	.0256359
2439	"1711"	1994	.6475	.1815188	.2439628	.0463976
2439	"1711"	1995	.4965625	.141361	-.0937991	.0671593
2439	"1711"	1996	.4896458	.133181	-.111215	.087921
2439	"1711"	1997	.3869792	.0912778	-.1161776	.087921
2439	"1711"	1998	.3867708	.0917234	.3212983	.087921
2439	"1711"	1999	.39	.0991868	.6878514	.087921
2439	"1711"	2000	.3136029	.0910482	.8375798	.087921
2439	"1711"	2001	.3117747	.091002	.82838	.087921
2440	"2412"	1989	.5941667	.3675283	-.1032262	0
2440	"2412"	1990	.5441667	.302638	-.1807372	0
2440	"2412"	1991	.5441667	.300981	-.135743	0
2440	"2412"	1992	.5358333	.2428045	-.1122369	0
2440	"2412"	1993	.7472916	.3388944	-.1472913	.7647059
2440	"2412"	1994	.5714583	.2380436	-.0790702	.8117647
2440	"2412"	1995	.39375	.1763564	-.1036811	.8588235
2440	"2412"	1996	.3158333	.1428251	-.0827122	.9058824
2440	"2412"	1997	.2308333	.1114556	-.0307907	.9058824
2440	"2412"	1998	.2379167	.1129569	-.132038	.9058824
2440	"2412"	1999	.2829167	.1227422	-.0284895	.9058824
2440	"2412"	2000	.2829167	.1274523	-.1047643	.9058824
2440	"2412"	2001	.2829167	.130025	-.0313269	.9058824
2441	"3320"	1995	.4772727	.1758364	.3842781	.8184211
2441	"3320"	1996	.4772727	.1380924	.7125884	.8789474
2441	"3320"	1997	.3535227	.1149153	.7517878	.8789474
2441	"3320"	1998	.3468794	.1164934	1.116684	.8789474
2441	"3320"	1999	.3559703	.1299089	1.192715	.8789474
2441	"3320"	2000	.3079575	.1265127	1.217711	.8789474
2441	"3320"	2001	.3093561	.1263125	1.242346	.8789474
2442	"2411"	1998	.2911526	.1292971	.0680045	
2442	"2411"	1999	.3383394	.1308288	.1735936	
2442	"2411"	2000	.3389689	.1394944	.1379155	
2443	"2421"	1995	.39375	.1763564	.1993303	.8588235
2443	"2421"	1996	.3158333	.1428251	.4074737	.9058824
2443	"2421"	1997	.2308333	.1114556	.3547227	.9058824
2443	"2421"	1998	.2379167	.1129569	.3054188	.9058824
2443	"2421"	1999	.2829167	.1227422	.5324651	.9058824
2443	"2421"	2000	.2829167	.1274523	.6025999	.9058824
2443	"2421"	2001	.2829167	.130025	.4864711	.9058824
2444	"1542"	1996	.22	.1900522	-.5586736	0
2444	"1542"	1997	.18	.1571178	.0605436	0
2444	"1542"	1998	.34	.1557722	.173191	0
2444	"1542"	1999	.25	.1425959	.3464009	0
2444	"1542"	2000	.46	.1939559	.1742233	0
2444	"1542"	2001	.46	.1993669	.0811933	0
2445	"1542"	1995	.5	.2231149	-.7259237	0
2445	"1542"	1996	.22	.1900522	-.019017	0
2445	"1542"	1997	.18	.1571178	.1468745	0
2445	"1542"	1998	.34	.1557722	.1624868	0
2445	"1542"	1999	.25	.1425959	.0798315	0
2446	"2411"	1997	.289863	.1287808	-.1389895	
2446	"2411"	1998	.2911526	.1292971	-.0251601	
2446	"2411"	2000	.3389689	.1394944	.0298999	
2446	"2411"	2001	.3399159	.1366441	.01937	
2447	"1514"	1995	.4403846	.2409104	.0383778	.0604167
2447	"1514"	1996	.3653846	.2131708	.2027833	.0402778
2447	"1514"	1997	.3019231	.172041	.2352495	.0402778
2447	"1514"	1998	.2903846	.1685166	.1769446	.0402778
2447	"1514"	1999	.2596154	.1577674	.3872805	.0402778
2447	"1514"	2000	.3384615	.1883267	.3210672	.0402778
2447	"1514"	2001	.3076923	.1896266	.2964332	.0402778
2448	"2731"	1991	.8843316	.3748548	-.1864517	0
2448	"2731"	1992	.6571996	.2894325	-.0236531	0
2448	"2731"	1993	.7984137	.3955704	-.0817308	.950237
2448	"2731"	1994	.4959391	.2390204	-.0215694	.8935229
2448	"2731"	1995	.4804569	.2191644	.0055536	.8368089
2448	"2731"	1996	.2943147	.1470512	.035037	.7800948
2448	"2731"	1997	.2898477	.128744	.0279372	.7800948
2448	"2731"	1998	.2915229	.1314719	.0347848	.7800948
2448	"2731"	1999	.3393401	.1517126	.114846	.7800948
2448	"2731"	2000	.3393401	.1515179	.1623523	.7800948
2448	"2731"	2001	.3393401	.1508612	.1263	.7800948
2449	"1551"	2000	1.6125		-.9790002	
2449	"1551"	2001	1.6125		-.3902097	
2450	"1729"	1995	.5	.2033886	.2321355	.0111111
2450	"1729"	1996	.5	.1885975	.2095564	.0074074
2450	"1729"	1997	.4	.147309	.4544002	.0074074
2450	"1729"	1998	.4	.147806	.4896043	.0074074
2450	"1729"	1999	.4	.1539773	.5600697	.0074074
2450	"1729"	2000	.319127	.1345145	.6655855	.0074074
2450	"1729"	2001	.319127	.1339087	.8195257	.0074074
2451	"2520"	2001	.35	.1337666	.721774	
2452	"1711"	1995	.4965625	.141361	-.1096762	.0671593
2452	"1711"	1996	.4896458	.133181	-.1009761	.087921
2452	"1711"	1998	.3867708	.0917234	.1072936	.087921
2452	"1711"	1999	.39	.0991868	.208985	.087921
2452	"1711"	2000	.3136029	.0910482	.2580143	.087921
2453	"1711"	1989	1.027625	.2658626	-.0204256	0
2453	"1711"	1990	.9764375	.248804	-.0704903	0
2453	"1711"	1991	1.029729	.2513515	.0130145	0
2453	"1711"	1992	.633903	.1723241	.0441507	0
2453	"1711"	1993	.85	.237793	.0451009	.0256359
2453	"1711"	1994	.6475	.1815188	.14262	.0463976
2453	"1711"	1995	.4965625	.141361	.0124455	.0671593
2453	"1711"	1996	.4896458	.133181	.0191719	.087921
2453	"1711"	1997	.3869792	.0912778	.328176	.087921
2453	"1711"	1998	.3867708	.0917234	.3697839	.087921
2453	"1711"	1999	.39	.0991868	.3994645	.087921
2453	"1711"	2000	.3136029	.0910482	.2566534	.087921
2453	"1711"	2001	.3117747	.091002	.4009705	.087921
2454	"2101"	1996	.1307692	.1572981	-1.297164	1
2454	"2101"	1997	.1048077	.1198077	-.2936912	1
2454	"2101"	1998	.1769231	.1231583	-.1144291	1
2454	"2101"	1999	.1961538	.1386497	-.2309333	1
2454	"2101"	2000	.1961538	.142518	-.165797	1
2454	"2101"	2001	.1961538	.1419164	-.0191792	1
2455	"2520"	1996	.428125	.1546578	-.1017762	.7418604
2455	"2520"	1998	.334375	.1252032	.2548853	.7418604
2456	"2811"	1994	.5	.2424534	.1037684	.3263158
2456	"2811"	1995	.4333333	.2253001	.076239	.4947369
2457	"2891"	1992			.0439295	0
2457	"2891"	1993			-.0090816	.4759358
2457	"2891"	1994			-.0358864	.5807487
2457	"2891"	1995			.0680135	.6855615
2457	"2891"	1996			.0234073	.7903743
2457	"2891"	1997			.0234298	.7903743
2457	"2891"	1998			-.1093094	.7903743
2457	"2891"	1999			-.1916702	.7903743
2457	"2891"	2000			-.0973655	.7903743
2457	"2891"	2001			.0622577	.7903743
2458	"2423"	1996	.3971014	.1379501	.0937601	1
2458	"2423"	1997	.2978261	.105755	.1321428	1
2458	"2423"	1998	.2978261	.1072172	-.5442874	1
2458	"2423"	1999	.3474638	.1223409	-.8002251	1
2458	"2423"	2000	.3474638	.1221802	-.885002	1
2458	"2423"	2001	.3474638	.1220277	-.4559538	1
2459	"2411"	1995	.4962121	.200545	.3407992	.9153912
2459	"2411"	1996	.3840768	.165847	.199463	.9435942
2459	"2411"	1997	.289863	.1287808	.098582	.9435942
2459	"2411"	1998	.2911526	.1292971	.1479423	.9435942
2459	"2411"	1999	.3383394	.1308288	.1433547	.9435942
2459	"2411"	2000	.3389689	.1394944	.1567844	.9435942
2459	"2411"	2001	.3399159	.1366441	.1565225	.9435942
2460	"1549"	1989	.9645833	.2513501	-.4681143	0
2460	"1549"	1990	.9614584	.236308	-.5755976	0
2460	"1549"	1991	.9604166	.2352341	-.5573427	0
2460	"1549"	1992	.5427083	.1076472	-.5897276	0
2460	"1549"	1993	.7052084	.1472047	-.6792998	.4067142
2460	"1549"	1998	.3458333	.0628569	-.192486	
2460	"1549"	1999	.2958333	.0657444	-.2786872	
2460	"1549"	2000	.3517361	.0753271	-.320405	
2460	"1549"	2001	.436169	.1274908	-.3100198	
2461	"2520"	1994	.6453125	.2443269	.1901995	.4837209
2461	"2520"	1995	.4953125	.1866716	.3788286	.6127907
2461	"2520"	1997	.334375	.1236293	.135709	
2461	"2520"	1998	.334375	.1252032	.3549963	
2461	"2520"	1999	.3671875	.1371433	.3789584	
2461	"2520"	2000	.35	.1335975	.2260692	
2462	"2930"	1989	.8249119	.3955079	.2527318	0
2462	"2930"	1990	.7572008	.3391288	.0694955	0
2462	"2930"	1991	.7517053	.3449703	.1633507	0
2462	"2930"	1992	.5740955	.2472214	.163969	0
2462	"2930"	1993	.7006958	.3200085	.09824	.7843137
2462	"2930"	1994	.5252319	.2282201	.1540171	.7607843
2462	"2930"	1995	.3501855	.1853153	.2504407	.7372549
2462	"2930"	1996	.3887987	.1532301	.280076	.7137255
2462	"2930"	1997	.2961039	.1248186	.2819418	.7137255
2462	"2930"	1999	.3177412	.1397135	.4357235	.7137255
2462	"2930"	2000	.2975417	.1307429	.4166293	.7137255
2463	"2930"	1989	.8249119	.3955079	-.0966227	0
2463	"2930"	1990	.7572008	.3391288	-.1923601	0
2463	"2930"	1991	.7517053	.3449703	-.1396412	0
2463	"2930"	1992	.5740955	.2472214	-.0840864	0
2463	"2930"	1993	.7006958	.3200085	-.1884563	.7843137
2463	"2930"	1994	.5252319	.2282201	-.0351046	.7607843
2463	"2930"	1995	.3501855	.1853153	.0649184	.7372549
2463	"2930"	1996	.3887987	.1532301	.0427709	.7137255
2463	"2930"	1998	.2889611	.1257868	.0766137	.7137255
2463	"2930"	1999	.3177412	.1397135	.1804947	.7137255
2463	"2930"	2000	.2975417	.1307429	.0846557	.7137255
2463	"2930"	2001	.3125	.1302298	.0855568	.7137255
2464	"2520"	1998	.334375	.1252032	-.0871285	
2464	"2520"	1999	.3671875	.1371433	.7125825	
2464	"2520"	2000	.35	.1335975	.5527386	
2464	"2520"	2001	.35	.1337666	.0518717	
2465	"3311"	1998	.2045455	.114946	.5114186	
2465	"3311"	1999	.2515422	.1306427	.5299069	
2465	"3311"	2000	.2445414	.1279683	.5457497	
2465	"3311"	2001	.2438312	.1277866	.6138521	
2466	"2413"	1989	1.492929	.4602988	-.1138249	0
2466	"2413"	1990	1.083838	.369435	-.1775427	0
2466	"2413"	1991	.9830808	.3736318	-.105602	0
2466	"2413"	1992	.65	.2817455	-.0195286	0
2466	"2413"	1993	.85	.3830478	-.0969253	.96875
2466	"2413"	1994	.6318182	.2805318	-.2878149	.975
2466	"2413"	1995	.3984848	.2119162	-.2791456	.98125
2466	"2413"	1996	.3090909	.1752412	-.3366565	.9875
2466	"2413"	1998	.3030303	.1384962	-.366797	.9875
2466	"2413"	1999	.3515152	.1530295	-.5186554	.9875
2466	"2413"	2000	.35	.1435218	-2.99247	.9875
2466	"2413"	2001	.35	.1431744	5.937547	.9875
2467	"2520"	1995	.4953125	.1866716	.6263435	.6127907
2467	"2520"	1996	.428125	.1546578	.2215465	.7418604
2467	"2520"	1997	.334375	.1236293	.4630017	.7418604
2467	"2520"	1998	.334375	.1252032	.4315811	.7418604
2467	"2520"	1999	.3671875	.1371433	.5520778	.7418604
2467	"2520"	2000	.35	.1335975	.649752	.7418604
2467	"2520"	2001	.35	.1337666	.6769888	.7418604
2468	"2430"	1995	.5	.2053844	-.1240297	1
2468	"2430"	1996	.3	.1654468	-.076528	1
2468	"2430"	1997	.29375	.1288358	-.0705361	1
2468	"2430"	1998	.3	.1302211	-.123521	1
2468	"2430"	1999	.35	.1447995	-.1492268	1
2468	"2430"	2000	.2	.1388385	-.2043784	1
2468	"2430"	2001	.2	.1383799	-1.482311	1
2469	"2929"	1991	.6121498	.3059028	.0159595	0
2469	"2929"	1992	.4465564	.2238933	.0894123	0
2469	"2929"	1993	.5196256	.2834217	-.0099274	.6794872
2469	"2929"	1994	.348599	.194576	.0374836	.6235898
2469	"2929"	1995	.2855072	.1642525	.0879145	.5676923
2469	"2929"	1996	.2971014	.132106	.087923	.5117949
2469	"2929"	1997	.2283333	.1092836	.1094116	.5117949
2469	"2929"	1998	.2277295	.1104465	.1244601	.5117949
2470	"2109"	1998	.327686	.1209818	.1050279	
2470	"2109"	1999	.3623967	.1358907	.1544002	
2471	"2520"	2000	.35	.1335975	.6129587	
2471	"2520"	2001	.35	.1337666	.6813247	
2472	"2520"	1989	1.265625	.4127244	-.6224873	0
2472	"2520"	1991	.8382813	.3462137	.0414406	0
2472	"2520"	1992	.6484375	.2453397	.2606502	0
2472	"2520"	1993	.85	.3304291	.4134941	.3546512
2472	"2520"	1994	.6453125	.2443269	.5311968	.4837209
2472	"2520"	1995	.4953125	.1866716	.6399608	.6127907
2472	"2520"	1996	.428125	.1546578	.498228	.7418604
2472	"2520"	1997	.334375	.1236293	.4198856	.7418604
2472	"2520"	1998	.334375	.1252032	.4785903	.7418604
2472	"2520"	1999	.3671875	.1371433	.5385472	.7418604
2472	"2520"	2000	.35	.1335975	.5007878	.7418604
2472	"2520"	2001	.35	.1337666	.6824893	.7418604
2473	"1711"	1995	.4965625	.141361	-.0884329	.0671593
2473	"1711"	1996	.4896458	.133181	-.0724488	.087921
2473	"1711"	1997	.3869792	.0912778	.083216	.087921
2474	"2101"	1990	.7	.3368725	-.5630006	0
2474	"2101"	1991	.6923077	.3311811	.1240496	0
2474	"2101"	1992	.3961538	.2488004	.167695	0
2474	"2101"	1993	.85	.3751743	.0485916	1
2474	"2101"	1994	.6	.2675596	.2175903	1
2474	"2101"	1995	.4538462	.2109332	.3967806	1
2474	"2101"	1996	.1307692	.1572981	.3444091	1
2474	"2101"	1997	.1048077	.1198077	.2240035	1
2474	"2101"	1998	.1769231	.1231583	.0641233	1
2474	"2101"	1999	.1961538	.1386497	.263474	1
2474	"2101"	2000	.1961538	.142518	.229484	1
2475	"1542"	2001	.46	.1993669	-.4173667	
2476	"1514"	1994	.5923077	.3093226	-.4931061	.0805556
2476	"1514"	1995	.4403846	.2409104	-.175824	.0604167
2476	"1514"	1996	.3653846	.2131708	.1182266	.0402778
2476	"1514"	1997	.3019231	.172041	.2427208	.0402778
2476	"1514"	1998	.2903846	.1685166	.1944269	.0402778
2476	"1514"	1999	.2596154	.1577674	.2153946	.0402778
2477	"1729"	1989	.9619048	.4117117	.3169641	0
2477	"1729"	1991	1.009524	.3867399	.2365445	0
2477	"1729"	1992	.6369048	.2596336	.4598581	0
2477	"1729"	1993	.85	.355344	.4401736	.0185185
2477	"1729"	1994	.65	.2669094	.4312854	.0148148
2477	"1729"	1995	.5	.2033886	.358278	.0111111
2477	"1729"	1996	.5	.1885975	.3492717	.0074074
2477	"1729"	1997	.4	.147309	.5160437	.0074074
2477	"1729"	1998	.4	.147806	.612213	.0074074
2477	"1729"	1999	.4	.1539773	.6032827	.0074074
2477	"1729"	2000	.319127	.1345145	.6232489	.0074074
2477	"1729"	2001	.319127	.1339087	.7241815	.0074074
2478	"2911"	2001	.25	.1300916	.684559	
2479	"2710"	1989	.984051	.4004333	-.1414119	0
2479	"2710"	1990	.8770462	.3262185	-.1193024	0
2479	"2710"	1997	.2879227	.1115952	-.164907	
2479	"2710"	1998	.2909662	.114358	.3204782	
2480	"3430"	1993	.845	.2972887	-.3775088	.9428571
2480	"3430"	1994	.6	.2065216	-.4846551	.8542857
2480	"3430"	1995	.44375	.1725966	-.0374788	.7657143
2480	"3430"	1997	.355	.1159269	-.062361	
2480	"3430"	1998	.355	.1167479	-.0749357	
2480	"3430"	1999	.37875	.1324771	-.0804311	
2480	"3430"	2000	.34	.1265243	-.0954467	
2480	"3430"	2001	.3275	.1257805	-.2963714	
2481	"2430"	1994	.65	.2685087	.25938	1
2481	"2430"	1995	.5	.2053844	.2069441	1
2481	"2430"	1996	.3	.1654468	-.0954614	1
2481	"2430"	1997	.29375	.1288358	-1.00511	1
2481	"2430"	1998	.3	.1302211	-.7615048	1
2481	"2430"	1999	.35	.1447995	-1.00325	1
2481	"2430"	2000	.2	.1388385	-.6000538	1
2482	"2922"	1989	2.043132	.4055249	-.0111623	0
2482	"2922"	1990	2.018269	.3346803	-.0641755	0
2482	"2922"	1991	2.039286	.3380762	-.0302228	0
2482	"2922"	1992	.9208791	.2489408	-.0114564	0
2482	"2922"	1993	.7221154	.3114785	-.0042889	1
2482	"2922"	1994	.5884615	.2128415	.0524583	.9
2482	"2922"	1995	.25	.1825635	.0527029	.8
2482	"2922"	1996	.25	.1344274	.1214456	.7
2482	"2922"	1998	.2	.1148502	-1.611204	.7
2482	"2922"	1999	.25	.1340913	-.039035	.7
2482	"2922"	2000	.25	.1303008	-.1413932	.7
2482	"2922"	2001	.2475961	.1299222	.001557	.7
2483	"2413"	1994	.6318182	.2805318	.1319634	.975
2483	"2413"	1995	.3984848	.2119162	.1906797	.98125
2483	"2413"	2000	.35	.1435218	.1582267	
2483	"2413"	2001	.35	.1431744	.105343	
2484	"2925"	1992	.4318182	.2345332	-.0140147	0
2484	"2925"	1993	.4633523	.2969085	.1966926	.9585492
2484	"2925"	1994	.2772727	.2027781	.2135546	.9668394
2484	"2925"	1995	.2556818	.1722477	.2884415	.9751295
2484	"2925"	1996	.2954545	.1405289	.2680635	.9834197
2484	"2925"	1997	.2121212	.1156833	.2814836	.9834197
2484	"2925"	1998	.225	.1170149	.3047769	.9834197
2484	"2925"	1999	.2590909	.1337404	.1665654	.9834197
2484	"2925"	2000	.2613636	.1296134	.4105627	.9834197
2484	"2925"	2001	.2545455	.1286945	.2786969	.9834197
2485	"1722"	1995	.5	.1485163	.125504	0
2485	"1722"	1996	.5	.1406069	-.0519734	0
2485	"1722"	1997	.4046511	.1097833	.1420705	0
2485	"1722"	1998	.4	.109569	.2538653	0
2485	"1722"	1999	.4	.1121705	.2816189	0
2485	"1722"	2000	.3453489	.0957626	.337945	0
2485	"1722"	2001	.3453489	.0949545	.1200972	0
2486	"1711"	1993	.85	.237793	-.1605553	.0256359
2486	"1711"	1994	.6475	.1815188	-.0259332	.0463976
2486	"1711"	1995	.4965625	.141361	-.0684333	.0671593
2486	"1711"	1996	.4896458	.133181	-.1126434	.087921
2486	"1711"	1997	.3869792	.0912778	.106499	.087921
2486	"1711"	1998	.3867708	.0917234	.1678013	.087921
2486	"1711"	1999	.39	.0991868	.1696695	.087921
2486	"1711"	2000	.3136029	.0910482	.225191	.087921
2486	"1711"	2001	.3117747	.091002	.225856	.087921
2487	"3430"	2000	.34	.1265243	.6612249	
2487	"3430"	2001	.3275	.1257805	.9251905	
2488	"2430"	1990	1	.3524995	.2301459	0
2488	"2430"	1991	1.5	.3516125	.319928	0
2488	"2430"	1992	.65	.2734237	.2818415	0
2488	"2430"	1993	.85	.3793703	.2735223	1
