year	iso	hs2	description	xusa	dtariff_zaf
2023	"ZWE"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	0	.2516485
2023	"ZWE"	57	"Carpets and other textile floor coverings"	0	.238394
2023	"ZWE"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	0	.2593389
2023	"ZWE"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	0	.2905252
2023	"ZWE"	61	"Apparel and clothing accessories; knitted or crocheted"	145353.27	.2028747
2023	"ZWE"	62	"Apparel and clothing accessories; not knitted or crocheted"	0	.2670021
2023	"ZWE"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	0	.1989086
2023	"ZWE"	64	"Footwear; gaiters and the like; parts of such articles"	0	.0004978
2023	"ZWE"	65	"Headgear and parts thereof"	0	.2247009
2023	"ZWE"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	0	.3240977
2023	"ZWE"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"ZWE"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	0	.1879873
2023	"ZWE"	69	"Ceramic products"	0	.2053897
2023	"ZWE"	70	"Glass and glassware"	0	-.0078086
2023	"ZWE"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	15181.71	.0000545
2023	"ZWE"	72	"Iron and steel"	1.3	-.0085765
2023	"ZWE"	73	"Iron or steel articles"	8.57	.3128074
2023	"ZWE"	74	"Copper and articles thereof"	0	-.0005598
2023	"ZWE"	75	"Nickel and articles thereof"	0	0
2023	"ZWE"	76	"Aluminium and articles thereof"	0	.3316131
2023	"ZWE"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"ZWE"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	0	.2275527
2023	"ZWE"	83	"Metal; miscellaneous products of base metal"	0	.196492
2023	"ZWE"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	47864.76	.2623709
2023	"ZWE"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	12331.19	.1946234
2023	"ZWE"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"ZWE"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	40.3	.051481
2023	"ZWE"	88	"Aircraft, spacecraft and parts thereof"	407.39	.2847588
